title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist,year,is_major_label
말리지 마,144000.0,(G)I‐DLE,I NEVER DIE,,,,2022-03-14,Cube Entertainment,(G)I‐DLE,2022,False
조각품,187000.0,(G)I‐DLE,I love,,,,2022-10-17,Cube Entertainment,(G)I‐DLE,2022,False
Though You're Gone,236493.0,2AM,Though You’re Gone,,,XW,2022-03-09,JYP Entertainment,2AM,2022,True
Blue Blue Space,204000.0,ADORA,Adorable REbirth,,,KR,2022-09-26,S2 Entertainment,ADORA,2022,False
Magical Symphony,212000.0,ADORA,Adorable REbirth,,,KR,2022-09-26,S2 Entertainment,ADORA,2022,False
My Guy,205000.0,ADORA,Adorable REbirth,,,KR,2022-09-26,S2 Entertainment,ADORA,2022,False
Trouble? TRAVEL!,233546.0,ADORA,Trouble? TRAVEL!,,,XW,2022-06-01,S2 Entertainment,ADORA,2022,False
별 하나,223000.0,ADORA,Adorable REbirth,,,KR,2022-09-26,S2 Entertainment,ADORA,2022,False
어린이름 (The Little Name),189693.0,ADORA,어린이름 (The Little Name),,,KR,2022-03-07,S2 Entertainment,ADORA,2022,False
천방지축,180000.0,ADORA,Adorable REbirth,,,KR,2022-09-26,S2 Entertainment,ADORA,2022,False
Candy Sugar Pop,169000.0,ASTRO,Drive to the Starry Road,,,XW,2022-05-16,fantagio music,ASTRO,2022,False
More,196000.0,ASTRO,Drive to the Starry Road,,,XW,2022-05-16,fantagio music,ASTRO,2022,False
Something Something,189000.0,ASTRO,Drive to the Starry Road,,,XW,2022-05-16,fantagio music,ASTRO,2022,False
U&Iverse,204410.0,ASTRO,U&Iverse,,,AF,2022-07-21,fantagio music,ASTRO,2022,False
밤하늘의 별처럼,227000.0,ASTRO,Drive to the Starry Road,,,XW,2022-05-16,fantagio music,ASTRO,2022,False
하늘빛,206000.0,ASTRO,Drive to the Starry Road,,,XW,2022-05-16,fantagio music,ASTRO,2022,False
Cyberpunk,224000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
Don't Stop,190000.0,ATEEZ,Don't Stop,,,XW,2022-01-31,KQ Entertainment,ATEEZ,2022,False
Guerilla,207000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
HALAZIA,197000.0,ATEEZ,Spin Off : From The Witness,,,KR,2022-12-30,KQ Entertainment,ATEEZ,2022,False
Intro (Beyond : Zero),94000.0,ATEEZ,Beyond : Zero,,,JP,2022-05-25,KQ Entertainment,ATEEZ,2022,False
Intro : Siren,99267.0,ATEEZ,THE WORLD EP.PARADIGM,,,XW,2022-11-30,KQ Entertainment,ATEEZ,2022,False
Let′s Get Together,194426.0,ATEEZ,Let′s Get Together,,,XW,2022-09-09,KQ Entertainment,ATEEZ,2022,False
New World,216000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
Outro : Liberty,78179.0,ATEEZ,THE WORLD EP.PARADIGM,,,XW,2022-11-30,KQ Entertainment,ATEEZ,2022,False
Outro: Blue Bird,126000.0,ATEEZ,Spin Off : From The Witness,,,KR,2022-12-30,KQ Entertainment,ATEEZ,2022,False
Paradigm,193341.0,ATEEZ,THE WORLD EP.PARADIGM,,,XW,2022-11-30,KQ Entertainment,ATEEZ,2022,False
Propaganda,77000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
Sector 1,183000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
The King,192000.0,ATEEZ,Beyond : Zero,,,JP,2022-05-25,KQ Entertainment,ATEEZ,2022,False
The Ring,240000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
WIDG (Where Do I Go),193000.0,ATEEZ,The World EP.1 : Movement,,,KR,2022-07-29,KQ Entertainment,ATEEZ,2022,False
Drive Away,183165.0,Alice,Drive Away,,,XW,2022-05-10,fantagio music,Alice,2022,False
BAD DECISIONS,204000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
DON'T DANCE,152000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
I LOVE SOMEBODY,167000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
LATELY,202000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
PARADISE,182000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
別假裝,152000.0,Amber Liu,Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
飞鸟,232500.0,Amber Liu,飞鸟,,,XW,2022-08-09,SM Entertainment,Amber Liu,2022,True
DONE THINKING,218000.0,"Amber Liu, Gen Neo",Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
EASIER,204000.0,"Amber Liu, Jackson Wang",Z!,,,US,2022-02-25,SM Entertainment,Amber Liu,2022,True
Endless summer,157564.0,B.I,Love or Loved Part.1,,,KR,2022-11-18,131 Label,B.I.,2022,False
Keep me up,206660.0,B.I,Love or Loved Part.1,,,KR,2022-11-18,131 Label,B.I.,2022,False
Middle with you,178000.0,B.I,Love or Loved Part.1,,,KR,2022-11-18,131 Label,B.I.,2022,False
Tangerine,198586.0,B.I,Love or Loved Part.1,,,KR,2022-11-18,131 Label,B.I.,2022,False
자장가,197240.0,"B.I, CHUU",자장가,,,KR,2022-06-27,131 Label,B.I.,2022,False
BTBT,219550.0,"B.I, Soulja Boy, DeVita",BTBT,,,,2022-05-13,131 Label,B.I.,2022,False
LOVE me,173000.0,BE’O,LOVE me,,,,2022-04-12,BPM Entertainment,BE’O,2022,False
봄여름가을겨울 (Still Life),188369.0,BIGBANG,Still Life,,,AL,2022-04-05,YG Entertainment,BIGBANG,2022,True
Hard to Love,162569.0,BLACKPINK,BORN PINK,,,AL,2022-09-16,YG Entertainment,BLACKPINK,2022,True
Pink Venom,186964.0,BLACKPINK,Pink Venom,,,,2022-08-19,YG Entertainment,BLACKPINK,2022,True
Ready for Love,185000.0,BLACKPINK,Ready for Love,,,XW,2022-07-29,YG Entertainment,BLACKPINK,2022,True
Shut Down,176000.0,BLACKPINK,BORN PINK,,,AM,2022-09-16,YG Entertainment,BLACKPINK,2022,True
Tally,184248.0,BLACKPINK,BORN PINK,,,,2022-09-16,YG Entertainment,BLACKPINK,2022,True
The Happiest Girl,222000.0,BLACKPINK,BORN PINK,,,AM,2022-09-16,YG Entertainment,BLACKPINK,2022,True
Typa Girl,179172.0,BLACKPINK,BORN PINK,,,,2022-09-16,YG Entertainment,BLACKPINK,2022,True
Yeah Yeah Yeah,178923.0,BLACKPINK,BORN PINK,,,,2022-09-16,YG Entertainment,BLACKPINK,2022,True
Higher,196000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Interlude: Re,95000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Intro : 발자취 (The Trace),75000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Lonely,236000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
My Way,210000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Outro : Encore,241000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Thank You,223000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Whiskey,194000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
노래 (The Song),256000.0,BTOB,노래 (The Song),,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
봄이 피어나 (Blooming Day),231000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
우리 (Be Together),266000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
춤 (Dance with Me),226000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
흘려보내 (It's All Good),274000.0,BTOB,Be Together,,,XW,2022-02-21,Cube Entertainment,BTOB,2022,False
Born Singer,239000.0,BTS,Proof,,,,2022-06-10,Big Hit Entertainment,BTS,2022,True
BTS Greeting,15949.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Comment - Boys With Luv,12645.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Comment - FIRE,27750.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Comment - Ma City,29229.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Comment - Spring Day,100033.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Encore + HBD Jimin,38371.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Ending Comment,41374.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Finale Comment,45366.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Individual Member Greeting,153553.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Intro,14414.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Opening Comment,180580.0,BTS,Busan audio liner,,,XW,2022-10-21,Big Hit Entertainment,BTS,2022,True
Still With You (acapella),240000.0,BTS,Proof,,,KR,2022-06-10,Big Hit Entertainment,BTS,2022,True
Yet to Come (The Most Beautiful Moment),199000.0,BTS,Proof,,,,2022-06-10,Big Hit Entertainment,BTS,2022,True
달려라 방탄,205000.0,BTS,Proof,,,KR,2022-06-10,Big Hit Entertainment,BTS,2022,True
따옴표,179000.0,BTS,Proof,,,KR,2022-06-10,Big Hit Entertainment,BTS,2022,True
애매한 사이,158000.0,BTS,Proof,,,KR,2022-06-10,Big Hit Entertainment,BTS,2022,True
Awaken,198000.0,BVNDIT,Re-Original,,,XW,2022-05-25,MNH Entertainment,BVNDIT,2022,False
Don't Mess With Me,181000.0,BVNDIT,Re-Original,,,XW,2022-05-25,MNH Entertainment,BVNDIT,2022,False
Jiggy,186000.0,BVNDIT,Re-Original,,,XW,2022-05-25,MNH Entertainment,BVNDIT,2022,False
Re‐Original,68000.0,BVNDIT,Re-Original,,,XW,2022-05-25,MNH Entertainment,BVNDIT,2022,False
Venom,199000.0,BVNDIT,Re-Original,,,XW,2022-05-25,MNH Entertainment,BVNDIT,2022,False
Crossroad,194000.0,Bernard Park,To whom it may concern,,,KR,2022-09-06,JYP Entertainment,Bernard Park,2022,True
Friend Zone,175000.0,Bernard Park,To whom it may concern,,,KR,2022-09-06,JYP Entertainment,Bernard Park,2022,True
Giving Tree,188000.0,Bernard Park,To whom it may concern,,,KR,2022-09-06,JYP Entertainment,Bernard Park,2022,True
하루종일 부르지,223000.0,Bernard Park,To whom it may concern,,,KR,2022-09-06,JYP Entertainment,Bernard Park,2022,True
행복한 사람,206000.0,Bernard Park,To whom it may concern,,,KR,2022-09-06,JYP Entertainment,Bernard Park,2022,True
After Midnight,181000.0,BoA,Forgive Me,,,KR,2022-11-22,SM Entertainment,BoA,2022,True
Breathe,193000.0,BoA,Forgive Me,,,KR,2022-11-22,SM Entertainment,BoA,2022,True
Forgive Me,168000.0,BoA,Forgive Me,,,KR,2022-11-22,SM Entertainment,BoA,2022,True
Sketch,174000.0,BoA,Forgive Me,,,KR,2022-11-22,SM Entertainment,BoA,2022,True
The Greatest,202480.0,BoA,The Greatest,,,AL,2022-05-30,SM Entertainment,BoA,2022,True
Zip,196000.0,BoA,Forgive Me,,,KR,2022-11-22,SM Entertainment,BoA,2022,True
원 (Time After Time),183000.0,"BoA, WENDY, 宁宁",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,SM Entertainment,BoA,2022,True
An Unfamiliar Day,244040.0,CHEN,"DOCTOR LAWYER (Original Television Soundtrack, Pt. 2)",,,,2022-06-17,SM Entertainment,CHEN,2022,True
Heaven For You,263720.0,CHEN,Police Station Next To Fire Station OST Part. 3 (Soundtrack),,,XW,2022-11-26,SM Entertainment,CHEN,2022,True
I Don't Even Mind,196000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
Traveler,163000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
계단창,241000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
그렇게 살아가면 돼요,282000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
사라지고 있어,262000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
옛 사진,238000.0,CHEN,Last Scene,,,,2022-11-14,SM Entertainment,CHEN,2022,True
California Dream,179000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Good Night My Princess,232000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Louder,179000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Love Me Out Loud,204000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Nuh‐Uh,200000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Sparkling,187000.0,CHUNG HA,Sparkling,,,,2022,MNH Entertainment,CHUNG HA,2022,False
XXXX,168000.0,CHUNG HA,Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
Crazy Like You,175000.0,"CHUNG HA, BIBI",Bare&Rare Pt.1,,,KR,2022-07-11,MNH Entertainment,CHUNG HA,2022,False
LET IT SHINE,161513.0,CNBLUE,LET IT SHINE,,,,2022-09-09,FNC Entertainment,CNBLUE,2022,False
MOON,239829.0,CNBLUE,LET IT SHINE,,,,2022-10-19,FNC Entertainment,CNBLUE,2022,False
TRIGGER,167507.0,CNBLUE,LET IT SHINE,,,,2022-10-19,FNC Entertainment,CNBLUE,2022,False
Adrenaline,194000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
AUTOMATIC,198000.0,CRAVITY,NEW WAVE,,,,2022-09-27,Starship Entertainment,CRAVITY,2022,False
Boogie Woogie,190889.0,CRAVITY,Boogie Woogie,,,AF,2022-08-12,Starship Entertainment,CRAVITY,2022,False
BOPPIN',216000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
Chandelier,181000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
Colorful,221000.0,CRAVITY,NEW WAVE,,,,2022-09-27,Starship Entertainment,CRAVITY,2022,False
FLIP THE FRAME,202000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
Knock Knock,195000.0,CRAVITY,NEW WAVE,,,,2022-09-27,Starship Entertainment,CRAVITY,2022,False
Late Night,189000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
Maybe Baby (좋아하나봐),170000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
New Addiction,170000.0,CRAVITY,NEW WAVE,,,,2022-09-27,Starship Entertainment,CRAVITY,2022,False
Outro : In Our Cosmos,87000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
PARTY ROCK,184000.0,CRAVITY,NEW WAVE,,,,2022-09-27,Starship Entertainment,CRAVITY,2022,False
POW!,171000.0,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,Starship Entertainment,CRAVITY,2022,False
Broken,191840.0,Cherry Bullet,Cherry Wish,,,KR,2022-03-02,FNC Entertainment,Cherry Bullet,2022,False
Hiccups,223733.0,Cherry Bullet,Cherry Wish,,,KR,2022-03-02,FNC Entertainment,Cherry Bullet,2022,False
Love in Space,216973.0,Cherry Bullet,Cherry Wish,,,KR,2022-03-02,FNC Entertainment,Cherry Bullet,2022,False
My Boo,204000.0,Cherry Bullet,Cherry Wish,,,KR,2022-03-02,FNC Entertainment,Cherry Bullet,2022,False
닿을까 말까 (KKa KKa),212000.0,Cherry Bullet,Cherry Wish,,,KR,2022-03-02,FNC Entertainment,Cherry Bullet,2022,False
Fame,223000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
On A Highway,218000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
Slam The Door,204000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
Stay (있을게),217000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
The Code (Intro),37000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
You (너를 다시),226000.0,Ciipher,THE CODE,,,KR,2022-05-11,R.A.I,Ciipher,2022,False
Beauty Full,183600.0,DAMI,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DAMI,2022,False
Stupid Cool,178306.0,DAWN,Stupid Cool,,,XW,2022-06-16,P NATION,DAWN,2022,False
Fairytale,231040.0,DREAMCATCHER,[Apocalypse : Follow us],,,KR,2022-10-11,Dreamcatcher Company,DREAMCATCHER,2022,False
Locked Inside a Door,187146.0,DREAMCATCHER,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
MAISON,190000.0,DREAMCATCHER,MAISON,,,XW,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
Ment 1,,DREAMCATCHER,Primavera Sound 2022,,,ES,2022-06-04,Dreamcatcher Company,DREAMCATCHER,2022,False
Ment 2,,DREAMCATCHER,Primavera Sound 2022,,,ES,2022-06-04,Dreamcatcher Company,DREAMCATCHER,2022,False
Ment 3,,DREAMCATCHER,Primavera Sound 2022,,,ES,2022-06-04,Dreamcatcher Company,DREAMCATCHER,2022,False
Ment 4,,DREAMCATCHER,Primavera Sound 2022,,,ES,2022-06-04,Dreamcatcher Company,DREAMCATCHER,2022,False
Ment 5,,DREAMCATCHER,Primavera Sound 2022,,,ES,2022-06-04,Dreamcatcher Company,DREAMCATCHER,2022,False
Skit : The Seven Doors,105706.0,DREAMCATCHER,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
Some Love,172480.0,DREAMCATCHER,[Apocalypse : Follow us],,,KR,2022-10-11,Dreamcatcher Company,DREAMCATCHER,2022,False
Something,207000.0,DREAMCATCHER,Something,,,XW,2022-04-13,Dreamcatcher Company,DREAMCATCHER,2022,False
Starlight,199080.0,DREAMCATCHER,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
Together,224253.0,DREAMCATCHER,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
VISION,189173.0,DREAMCATCHER,[Apocalypse : Follow us],,,KR,2022-10-11,Dreamcatcher Company,DREAMCATCHER,2022,False
널 위해 (Always),269666.0,DREAMCATCHER,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,DREAMCATCHER,2022,False
7Villaz,74000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
Champion,220466.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
DEJA VU,187746.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
Delusion,189000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
ESCAPE,190693.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
GAME,176000.0,DRIPPIN,Villain : ZERO,,,KR,2022-06-15,Woollim Entertainment,DRIPPIN,2022,False
HOME,188680.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
I.N.O,102560.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
MONSTER,167946.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
Remember,192000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
SHY,188000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
Silence,190506.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
SO GOOD,208120.0,DRIPPIN,SO GOOD,,,XW,2022-05-17,Woollim Entertainment,DRIPPIN,2022,False
Switch,196000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
The One,211933.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
Trick and Treat,198000.0,DRIPPIN,Villain : ZERO,,,KR,2022-06-15,Woollim Entertainment,DRIPPIN,2022,False
UTOPIA,230546.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
Villain,182000.0,DRIPPIN,Villain,,,KR,2022-01-17,Woollim Entertainment,DRIPPIN,2022,False
When I'm With You,167106.0,DRIPPIN,Villain : The End,,,XW,2022-11-15,Woollim Entertainment,DRIPPIN,2022,False
ZERO,218000.0,DRIPPIN,Villain : ZERO,,,KR,2022-06-15,Woollim Entertainment,DRIPPIN,2022,False
A Kind Of Magic - Coke Studio Session,169559.0,ENHYPEN,A Kind Of Magic (Coke Studio Session),,,,2022-06-07,BELIFT LAB,ENHYPEN,2022,True
Always,188000.0,ENHYPEN,DIMENSION : SENKOU,,,XW,2022-05-03,BELIFT LAB,ENHYPEN,2022,True
Blessed‐Cursed,170805.0,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,BELIFT LAB,ENHYPEN,2022,True
Foreshadow,147485.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
Future Perfect (Pass the MIC),179000.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
I Need the Light,185000.0,ENHYPEN,I Need the Light,,,XW,2022-08-12,BELIFT LAB,ENHYPEN,2022,True
Make The Change,187000.0,ENHYPEN,Sadame,,,AF,2022-10-25,BELIFT LAB,ENHYPEN,2022,True
One In A Billion,196000.0,ENHYPEN,One In A Billion,,,XW,2022-09-06,BELIFT LAB,ENHYPEN,2022,True
Outro: Day 2,112289.0,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,BELIFT LAB,ENHYPEN,2022,True
ParadoXXX Invasion,187490.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
Polaroid Love,184602.0,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,BELIFT LAB,ENHYPEN,2022,True
SHOUT OUT,228115.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
TFW (That Feeling When),197795.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
WALK THE LINE,123822.0,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,BELIFT LAB,ENHYPEN,2022,True
ZERO MOMENT,152000.0,ENHYPEN,"Summer Strike, Pt. 4 (Original Soundtrack)",,,XW,2022-11-28,BELIFT LAB,ENHYPEN,2022,True
FIRE,207013.0,EXID,FIRE (CHN VER.),,,KR,2022-10-28,Banana Culture,EXID,2022,False
LEGGO,204000.0,EXID,X,,,KR,2022-09-29,Banana Culture,EXID,2022,False
불이나,207000.0,EXID,X,,,KR,2022-09-29,Banana Culture,EXID,2022,False
Playground,181293.0,GAHYEON,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,GAHYEON,2022,False
Step Back,228000.0,GOT the beat,Step Back,,,XW,2022-01-03,SM Entertainment,GOT the beat,2022,True
Drive Me to the Moon,206000.0,GOT7,GOT7,,,KR,2022-05-23,JYP Entertainment,GOT7,2022,True
TRUTH,186000.0,GOT7,GOT7,,,KR,2022-05-23,JYP Entertainment,GOT7,2022,True
Two,195000.0,GOT7,GOT7,,,KR,2022-05-23,JYP Entertainment,GOT7,2022,True
Closer,238053.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
Freedom,182106.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
Lucky Like That,172000.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
Mood Lamp,229000.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
Seventeen,188453.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
Villain,182186.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
You Better Run,165160.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
완벽한 장면 (Summer Night),194000.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
종이비행기 (Paper Plane),210440.0,Girls’ Generation,FOREVER 1,,,KR,2022-08-05,SM Entertainment,Girls’ Generation,2022,True
3! 6! 5!,202600.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
AURA,72733.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
Knocking On My Door,194813.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
Miracle,197240.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
Purpose,203800.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
Replay,207506.0,Golden Child,AURA,,,AF,2022-08-08,Woollim Entertainment,Golden Child,2022,False
Every Love,193000.0,HA:TFELT,LEFT,,,KR,2022-04-19,Culture Depot,HA:TFELT,2022,False
FiNE!,191000.0,HA:TFELT,LEFT,,,KR,2022-04-19,Culture Depot,HA:TFELT,2022,False
Left,193000.0,HA:TFELT,LEFT,,,KR,2022-04-19,Culture Depot,HA:TFELT,2022,False
Tempo,204000.0,HA:TFELT,LEFT,,,KR,2022-04-19,Culture Depot,HA:TFELT,2022,False
那天,206000.0,HANDONG,那天,,,CN,2022-11-10,Dreamcatcher Company,HANDONG,2022,False
한겨울 (寒冬),231573.0,HANDONG,[Apocalypse : Save us],,,KR,2022-04-12,Dreamcatcher Company,HANDONG,2022,False
Last Christmas,211000.0,HUH YUNJIN,Last Christmas,,,XW,2022-12-01,Source Music,HUH YUNJIN,2022,True
